country,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019
Cameroon,$0 ,$280 ,$0 ,$0 ,"$750,000 ","$84,000 ",$0 ,"$150,100 ","$81,000 ",$0 ,"$3,126,832 ","$7,000 ",$0 ,$0 ,"$3,000 ",$0 ,"$902,057 ","$119,000 ",$0 ,"$2,485,883 ","$9,000 ",$0 ,"$51,257,358 ","$46,000 ",$0 ,"$13,278,570 ","$141,000 ",$0 ,"$3,858,118 ","$64,890 ",$0 ,"$1,912,935 ","$261,662 ",$0 ,"$6,117,104 ","$130,899 ",$0 ,"$15,354,063 ","$335,127 ",$0 ,"$5,154,286 ","$2,205,095 ",$0 ,"$3,090,187 ","$542,850 ",$0 ,"$18,439,479 ","$1,229,984 ",$0 ,"$35,366,240 ","$463,500 ",$0 ,"$20,735,963 ","$1,689,988 ",$0 ,"$19,299,189 ","$5,124,183 ",$0 ,"$202,546 ",$0 
Canada,$0 ,"$2,812,951,639 ","$1,260,000 ",$0 ,"$1,960,195,247 ","$113,276,000 ",$0 ,"$3,044,959,241 ","$85,187,000 ",$0 ,"$3,140,109,321 ","$154,798,000 ",$0 ,"$2,480,518,607 ","$144,447,000 ",$0 ,"$2,675,101,786 ","$154,004,201 ",$0 ,"$8,810,780,217 ","$182,700,000 ",$0 ,"$7,479,065,925 ","$239,469,000 ","$489,000,000 ","$6,642,491,200 ","$3,000,388,000 ",$0 ,"$4,896,852,356 ","$668,502,670 ","$520,000,000 ","$10,630,915,116 ","$902,539,690 ","$125,000,000 ","$7,269,875,498 ","$886,255,231 ",$0 ,"$8,024,723,680 ","$476,563,443 ",$0 ,"$2,400,717,557 ","$504,288,703 ","$266,000,000 ","$2,019,512,969 ","$319,952,526 ","$320,585,102 ","$1,446,154,866 ","$475,044,746 ","$25,218,080 ","$868,792,240 ","$384,918,048 ","$5,803,710,000 ","$661,026,085 ","$278,414,800 ","$317,572,726 ","$724,042,494 ","$38,805,179 ","$433,400,000 ","$1,754,010,790 ",$0 
Cape Verde,,,,$0 ,$0 ,"$57,000 ",$0 ,$0 ,"$367,000 ",$0 ,"$212,555 ","$36,000 ",$0 ,$0 ,"$1,000 ",$0 ,"$63,000 ","$49,000 ",$0 ,$0 ,"$47,000 ",$0 ,$0 ,"$16,000 ",$0 ,"$193,383 ","$22,000 ",$0 ,$450 ,"$76,000 ",$0 ,"$58,000 ","$2,000 ",$0 ,"$192,000 ","$10,000 ",,,,$0 ,"$68,183 ","$38,961 ",$0 ,"$300,000 ","$321,000 ",$0 ,"$13,492 ","$54,492 ",$0 ,"$35,933 ","$1,000 ",,,,,,,$0 ,$600 ,$0 
Cayman Islands,$0 ,"$12,667 ",$0 ,$0 ,"$81,991 ",$0 ,$0 ,"$36,995 ",$0 ,$0 ,"$545,527,198 ",$0 ,$0 ,"$545,507,001 ",$0 ,,,,,,,$0 ,"$23,783 ",$0 ,$0 ,"$76,789,529 ","$71,000 ",$0 ,"$54,078,052 ","$1,714 ",$0 ,"$144,020,702 ","$53,884 ",$0 ,"$72,620 ","$58,620 ",$0 ,"$61,805 ","$29,232 ",$0 ,"$32,031 ","$25,752 ",$0 ,"$6,216 ","$6,216 ",$0 ,"$15,490 ","$15,490 ",$0 ,"$23,400 ","$23,334 ",,,,$0 ,"$74,770 ","$75,345 ",$0 ,"$161,061 ",$0 
Central African Republic,,,,$0 ,"$3,000 ","$31,000 ",$0 ,$0 ,"$2,000 ",$0 ,$0 ,"$4,000 ",,,,,,,$0 ,"$5,600,000 ","$243,000 ",$0 ,$0 ,"$2,000 ",$0 ,$0 ,"$59,000 ",$0 ,"$2,000,000 ","$16,976 ",$0 ,"$1,000,000 ","$47,228 ",$0 ,"$1,000,000 ","$7,301 ",$0 ,"$1,000,000 ",$0 ,,,,$0 ,"$3,029,208 ",$0 ,$0 ,"$3,029,208 ","$1,671,741 ",$0 ,"$6,400 ","$6,400 ",,,,,,,,,
Central African Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$1,000 ",$0 ,,,
Chad,$0 ,"$42,000 ",$0 ,$0 ,"$300,000 ","$426,000 ",$0 ,"$598,100 ","$595,000 ",$0 ,"$530,000 ","$377,000 ",$0 ,$0 ,"$616,000 ",$0 ,$0 ,"$44,000 ",$0 ,"$1,615,674 ","$156,000 ",$0 ,"$173,600 ","$988,000 ",$0 ,"$318,800 ","$447,000 ",$0 ,"$1,351,000 ","$52,000 ",$0 ,"$291,785 ",$0 ,$0 ,"$628,000 ","$29,000 ",$0 ,"$4,117,058 ","$1,771,466 ",$0 ,$0 ,"$98,000 ",$0 ,"$939,724 ","$113,000 ",$0 ,"$1,652,100 ","$1,356,841 ",$0 ,"$11,619,621 ","$3,753,920 ",$0 ,"$39,563,917 ","$1,869,000 ",,,,$0 ,"$2,216,440 ",$0 
Chad ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$60,220 ","$41,964 ",,,
Chile,$0 ,"$47,573,446 ",$0 ,$0 ,"$99,545,301 ","$3,216,000 ",$0 ,"$614,229,285 ","$1,710,000 ",$0 ,"$144,221,303 ","$5,928,000 ",$0 ,"$63,947,377 ","$9,623,000 ",$0 ,"$94,948,280 ","$189,104,000 ",$0 ,"$166,087,095 ","$223,655,000 ",$0 ,"$215,030,813 ","$24,157,000 ",$0 ,"$210,035,749 ","$67,799,000 ","$940,000,000 ","$426,329,231 ","$88,828,527 ","$105,000,000 ","$287,656,223 ","$36,749,123 ",$0 ,"$290,213,331 ","$32,527,690 ",$0 ,"$214,308,690 ","$95,626,801 ",$0 ,"$390,232,192 ","$119,030,481 ",$0 ,"$181,375,988 ","$59,922,344 ","$1,711,484 ","$141,499,770 ","$99,402,072 ","$140,100,000 ","$61,037,304 ","$54,472,609 ",$0 ,"$22,243,563 ","$59,692,643 ","$177,915,000 ","$23,947,030 ","$8,129,945 ",$0 ,"$49,053,254 ",$0 
China,$0 ,"$4,900,000 ",$0 ,,,,$0 ,"$141,180 ",$0 ,$0 ,"$10,000,000 ",$0 ,$0 ,"$368,335 ",$0 ,,,,,,,,,,,,,$0 ,"$1,100,000 ",$0 ,$0 ,"$317,700 ","$17,700 ",,,,$0 ,"$7,300,001 ",$0 ,,,,,,,$0 ,$0 ,"$267,053 ",,,,,,,,,,,,
Colombia,$0 ,"$72,795,408 ",$0 ,$0 ,"$100,591,162 ","$223,986,000 ",$0 ,"$114,906,148 ","$31,481,000 ",$0 ,"$96,940,443 ","$13,523,000 ",$0 ,"$235,983,880 ","$54,547,000 ",$0 ,"$814,389,113 ","$41,597,000 ",$0 ,"$427,247,684 ","$86,693,000 ",$0 ,"$603,584,050 ","$199,451,000 ",$0 ,"$554,470,225 ","$287,542,000 ",$0 ,"$502,631,084 ","$143,287,465 ","$162,000,000 ","$371,042,948 ","$455,766,245 ",$0 ,"$536,906,624 ","$197,470,113 ",$0 ,"$1,310,541,632 ","$173,140,777 ",$0 ,"$1,084,728,251 ","$398,456,592 ",$0 ,"$281,158,044 ","$127,369,608 ",$0 ,"$257,145,811 ","$210,966,989 ","$3,910,198 ","$158,328,842 ","$102,613,335 ",$0 ,"$84,011,404 ","$77,557,505 ",$0 ,"$40,950,375 ","$18,221,899 ",$0 ,"$30,888,646 ",$0 
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$888,000 ",$0 ,$0 ,$500 ,$0 ,,,,,,,,,,$0 ,$0 ,"$10,000 ",,,,,,,,,,,,,,,,$0 ,$600 ,$0 
Costa Rica,$0 ,"$47,426,151 ",$0 ,$0 ,"$49,177,743 ","$36,000 ",$0 ,"$59,020,246 ","$158,000 ",$0 ,"$4,083,485 ","$76,000 ",$0 ,"$45,628,177 ","$48,000 ",$0 ,"$67,644,385 ",$0 ,$0 ,"$45,859,859 ",$0 ,$0 ,"$17,897,610 ",$0 ,$0 ,"$45,242,800 ","$4,022,000 ",$0 ,"$14,169,471 ","$1,403,800 ",$0 ,"$96,946,904 ","$2,702,278 ",$0 ,"$81,959,113 ","$3,081,149 ",$0 ,"$92,456,647 ","$2,660,207 ",$0 ,"$284,865 ","$452,566 ",$0 ,"$1,778,676 ","$3,972,608 ",$0 ,"$220,583 ","$579,076 ",$0 ,"$1,811,640 ","$1,197,198 ",$0 ,"$3,019,959 ","$2,075,833 ",$0 ,"$2,174,904 ","$265,730 ",$0 ,"$17,882,470 ",$0 
Cote D'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$400 ,$0 ,,,
Cote d'Ivoire,,,,,,,$0 ,"$566,054 ",$0 ,$0 ,"$827,065 ",$0 ,,,,,,,,,,,,,,,,,,,$0 ,"$5,144 ",$0 ,,,,$0 ,"$800,650 ","$47,500 ",,,,$0 ,"$870,400 ",$0 ,"$2,475,000 ","$247,404 ","$707,604 ",$0 ,"$3,723,801 ","$2,695,000 ",$0 ,"$42,000 ","$2,000 ",,,,$0 ,"$52,542 ",$0 
Croatia,$0 ,"$87,752,520 ",$0 ,$0 ,"$1,414,594 ","$247,000 ",$0 ,"$94,691,605 ","$95,000 ",$0 ,"$21,086,079 ","$185,000 ",$0 ,"$4,594,061 ","$1,730,000 ",$0 ,"$9,762,360 ","$9,355,000 ",$0 ,"$4,951,815 ","$6,002,000 ",$0 ,"$1,169,594 ","$547,000 ",$0 ,"$3,927,566 ","$1,937,000 ",$0 ,"$60,763,059 ","$474,928 ",$0 ,"$5,439,812 ","$2,750,586 ",$0 ,"$6,001,876 ","$3,219,248 ",$0 ,"$2,802,637 ","$2,044,137 ",$0 ,"$4,901,475 ","$1,486,885 ",$0 ,"$6,260,699 ","$2,982,863 ",$0 ,"$8,002,086 ","$4,478,449 ",$0 ,"$51,587,050 ","$9,081,732 ",$0 ,"$3,387,102 ","$16,037,622 ",$0 ,"$2,947,698 ","$223,070 ","$115,000,000 ","$6,499,665 ",$0 
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$31,112,182 ","$9,165,557 ",$0 ,"$23,027,000 ",$0 ,,,,$0 ,$0 ,"$2,720 ",,,,$0 ,"$6,500 ","$6,500 ",,,,$0 ,"$120,271 ",$0 
Cyprus,$0 ,"$7,352 ",$0 ,$0 ,"$14,034 ",$0 ,$0 ,"$13,942 ",$0 ,$0 ,"$42,526,500 ",$0 ,$0 ,"$2,970,001 ",$0 ,$0 ,"$219,505,981 ",$0 ,$0 ,"$102,616 ",$0 ,$0 ,"$123,146 ",$0 ,$0 ,"$518,669 ","$19,088,000 ",$0 ,$434 ,$0 ,$0 ,"$20,578 ",$0 ,$0 ,"$2,668,372 ","$106,163 ",$0 ,"$50,300 ",$0 ,,,,,,,$0 ,$0 ,"$2,392,097 ",,,,,,,,,,$0 ,$250 ,$0 
Czech Republic,$0 ,"$29,632,505 ",$0 ,$0 ,"$66,783,875 ","$5,478,000 ",$0 ,"$59,759,433 ","$4,445,000 ",$0 ,"$146,707,790 ","$10,347,000 ",$0 ,"$119,397,281 ","$8,866,000 ",$0 ,"$46,010,644 ","$20,283,000 ",$0 ,"$23,864,253 ","$10,074,000 ",$0 ,"$91,034,341 ","$16,737,000 ",$0 ,"$100,493,041 ","$15,546,000 ",$0 ,"$94,306,723 ","$17,148,125 ",$0 ,"$173,186,489 ","$10,243,546 ",$0 ,"$51,436,600 ","$16,842,548 ",$0 ,"$80,370,438 ","$11,457,660 ",$0 ,"$10,289,798 ","$9,053,415 ",$0 ,"$38,915,864 ","$9,033,822 ",$0 ,"$26,638,476 ","$21,964,086 ",$0 ,"$26,637,893 ","$31,829,420 ","$575,000,000 ","$33,283,235 ","$9,940,035 ",$0 ,"$49,528,648 ","$2,823,712 ","$1,005,000,000 ","$50,714,383 ",$0 
Democratic Republic of Congo (Kinshasa),,,,,,,,,,,,,,,,,,,$0 ,"$1,255,000 ","$938,000 ",$0 ,"$1,265,000 ","$1,350,000 ",$0 ,"$257,100 ","$188,000 ",$0 ,"$468,000 ","$99,000 ",$0 ,"$76,968,935 ","$3,851,866 ",$0 ,"$27,935,501 ","$220,000 ",$0 ,"$24,900 ",$0 ,,,,$0 ,"$59,941 ","$7,000 ",$0 ,$0 ,"$420,890 ",,,,,,,$0 ,"$165,750 ","$165,750 ",,,
Denmark,$0 ,"$230,429,114 ",$0 ,$0 ,"$202,489,572 ","$109,066,000 ",$0 ,"$409,247,281 ","$23,122,000 ",$0 ,"$573,985,194 ","$13,964,000 ",$0 ,"$339,546,810 ","$22,406,000 ",$0 ,"$256,549,242 ","$41,430,880 ",$0 ,"$364,500,286 ","$49,193,000 ",$0 ,"$552,232,690 ","$61,968,000 ",$0 ,"$359,705,988 ","$163,777,000 ",$0 ,"$398,759,588 ","$69,513,664 ","$2,000,000,000 ","$368,385,873 ","$59,274,697 ",$0 ,"$328,067,275 ","$86,945,783 ",$0 ,"$562,807,418 ","$57,456,952 ",$0 ,"$1,395,219,374 ","$148,386,122 ",$0 ,"$343,730,961 ","$67,813,270 ","$46,892,000 ","$278,798,597 ","$137,987,420 ","$28,102,268 ","$288,907,474 ","$223,611,182 ",$0 ,"$120,358,629 ","$146,339,241 ","$244,579,500 ","$69,340,543 ","$29,886,136 ","$214,910,000 ","$479,550,343 ",$0 
Diego Garcia,,,,,,,$0 ,"$645,238 ",$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,,,,$0 ,"$438,700 ","$60,000 ",$0 ,$0 ,"$111,000 ",$0 ,"$2,870,248 ","$30,000 ",$0 ,"$1,764,420 ","$919,000 ",$0 ,"$12,923,500 ","$5,890,000 ",$0 ,"$11,320,082 ","$356,000 ",$0 ,"$489,113 ","$3,978,000 ",$0 ,"$3,666,800 ","$9,468,000 ",$0 ,"$24,692,822 ","$4,199,057 ",$0 ,"$5,253,576 ","$3,408,073 ",$0 ,"$1,397,279,702 ","$2,154,770 ",$0 ,"$51,240,489 ","$5,920,193 ",$0 ,"$343,536,752 ","$102,000 ",$0 ,"$5,313,000 ","$2,060,000 ",$0 ,"$11,755,000 ","$4,356,827 ",$0 ,"$282,000 ","$2,158,000 ",$0 ,"$2,653 ","$1,016,653 ",,,,$0 ,"$9,000,600 ",$0 
Dominica,$0 ,"$2,504 ",$0 ,$0 ,"$142,031 ","$300,000 ",$0 ,"$230,157 ","$6,000 ",$0 ,"$285,635 ","$66,000 ",$0 ,"$15,774 ","$392,000 ",$0 ,"$492,156 ","$125,000 ",$0 ,"$288,705 ","$43,000 ",$0 ,"$37,298 ","$184,000 ",$0 ,"$117,666 ","$30,000 ",$0 ,$160 ,"$363,160 ",$0 ,"$43,550 ","$27,950 ",$0 ,"$2,028,837 ","$174,103 ",$0 ,"$326,309 ","$1,081,806 ",$0 ,"$12,400 ","$607,000 ",$0 ,"$399,940 ","$101,000 ",$0 ,"$454,608 ","$22,075 ",$0 ,"$830,000 ",$0 ,$0 ,"$21,840 ","$189,000 ",,,,,,
Dominica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$65,707 ",$0 ,,,
Dominican Republic,$0 ,"$1,101,766 ",$0 ,$0 ,"$37,731,569 ","$890,500 ",$0 ,"$239,615,003 ","$838,000 ",$0 ,"$24,882,173 ","$11,036,000 ",$0 ,"$12,206,651 ","$9,379,000 ",$0 ,"$88,608,515 ","$1,016,000 ",$0 ,"$38,237,962 ","$569,000 ",$0 ,"$27,324,937 ","$1,517,000 ",$0 ,"$11,579,129 ","$3,503,000 ",$0 ,"$7,557,695 ","$1,702,833 ",$0 ,"$33,552,100 ","$3,811,910 ",$0 ,"$33,676,704 ","$1,888,768 ",$0 ,"$52,435,276 ","$1,544,016 ",$0 ,"$3,835,883 ","$2,424,092 ",$0 ,"$3,773,207 ","$1,547,612 ",$0 ,"$12,036,424 ","$2,435,839 ",$0 ,"$11,289,246 ","$1,959,480 ",$0 ,"$1,048,727 ","$1,022,574 ",$0 ,"$1,439,315 ","$1,380,640 ",$0 ,"$506,434 ",$0 
Ecuador,$0 ,"$3,130,648 ",$0 ,$0 ,"$16,419,322 ","$1,442,000 ",$0 ,"$84,556,315 ","$1,781,000 ",$0 ,"$48,035,805 ","$5,201,000 ",$0 ,"$8,510,162 ","$17,176,000 ",$0 ,"$57,228,979 ","$4,021,000 ",$0 ,"$22,266,163 ","$5,658,000 ",$0 ,"$16,289,986 ","$7,326,000 ",$0 ,"$56,558,033 ","$41,020,000 ",$0 ,"$29,069,149 ","$9,958,073 ",$0 ,"$14,343,292 ","$11,487,054 ","$60,000,000 ","$28,552,386 ","$7,338,267 ",$0 ,"$20,518,988 ","$2,094,663 ",$0 ,"$8,679,789 ","$3,532,953 ",$0 ,"$9,111,494 ","$1,393,221 ",$0 ,"$3,362,474 ","$2,463,289 ",$0 ,"$4,129,477 ","$1,812,465 ",$0 ,"$19,742,706 ","$9,014,231 ",$0 ,"$1,638,546 ","$2,931 ",$0 ,"$1,091,426 ",$0 
Egypt,$0 ,"$500,321,813 ",$0 ,$0 ,"$1,975,106,865 ","$924,129,000 ",$0 ,"$2,211,249,792 ","$1,743,370,000 ",$0 ,"$1,383,366,354 ","$1,173,838,000 ",$0 ,"$2,691,922,342 ","$1,582,354,000 ",$0 ,"$1,369,049,483 ","$1,454,232,000 ",$0 ,"$577,512,873 ","$1,227,366,000 ",$0 ,"$645,405,161 ","$1,229,241,200 ","$564,000,000 ","$2,281,441,788 ","$1,007,190,000 ","$5,514,000,000 ","$2,024,867,773 ","$927,616,111 ","$287,000,000 ","$2,948,451,533 ","$963,533,336 ","$1,329,000,000 ","$834,771,477 ","$933,635,450 ",$0 ,"$1,643,021,236 ","$870,226,335 ",$0 ,"$471,219,655 ","$1,544,579,083 ","$69,000,000 ","$262,542,533 ","$944,530,596 ","$157,000,000 ","$652,561,983 ","$482,575,886 ","$982,234,323 ","$1,146,591,341 ","$1,289,480,274 ",$0 ,"$315,000,313 ","$507,429,039 ","$1,300,000,000 ","$218,898,823 ","$53,508,867 ","$554,000,000 ","$45,000,708 ",$0 
El Salvador,$0 ,"$137,783 ",$0 ,$0 ,"$6,643,673 ","$4,730,000 ",$0 ,"$8,488,196 ","$1,605,000 ",$0 ,"$5,868,972 ","$1,774,000 ",$0 ,"$5,896,926 ","$2,903,000 ",$0 ,"$8,055,169 ","$2,603,000 ",$0 ,"$3,488,164 ","$3,155,000 ",$0 ,"$8,943,109 ","$2,111,000 ",$0 ,"$15,027,575 ","$12,856,000 ",$0 ,"$16,217,220 ","$11,060,289 ",$0 ,"$11,236,579 ","$6,343,348 ",$0 ,"$15,639,151 ","$6,951,801 ",$0 ,"$7,052,203 ","$7,955,512 ",$0 ,"$3,962,496 ","$4,618,020 ",$0 ,"$1,204,470 ","$1,837,781 ",$0 ,"$6,962,404 ","$3,959,472 ",$0 ,"$8,919,426 ","$4,434,789 ","$1,581,880 ","$5,874,917 ","$3,848,377 ",$0 ,"$1,233,718 ","$1,231,467 ",$0 ,"$5,145,318 ",$0 
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$1,000 ",$0 ,$0 ,"$1,312,375 ",$0 ,$0 ,"$4,274,007 ","$89,671 ",,,,$0 ,"$21,493,169 ",$0 ,,,,,,,,,,,,,,,,,,,,,
Eritrea,,,,,,,$0 ,$459 ,$0 ,,,,$0 ,$0 ,"$20,000 ",$0 ,"$200,000 ",$0 ,$0 ,"$240,000 ",$0 ,$0 ,$0 ,"$1,000 ",,,,$0 ,$0 ,"$78,000 ",,,,,,,,,,,,,,,,$0 ,$0 ,"$29,000 ",,,,$0 ,$0 ,"$1,000 ",,,,,,
Estonia,$0 ,"$20,123 ",$0 ,$0 ,"$3,053,650 ","$2,510,000 ",$0 ,"$20,548,035 ","$2,693,000 ",$0 ,"$27,549,301 ","$4,471,000 ",$0 ,"$8,623,333 ","$11,380,000 ",$0 ,"$2,351,937 ","$12,925,000 ",$0 ,"$12,927,276 ","$4,818,000 ",$0 ,"$6,913,023 ","$4,219,000 ",$0 ,"$11,614,019 ","$7,274,000 ",$0 ,"$18,423,142 ","$9,942,686 ",$0 ,"$2,718,779 ","$7,054,851 ",$0 ,"$11,826,120 ","$4,583,700 ",$0 ,"$7,971,902 ","$7,248,532 ",$0 ,"$25,143,258 ","$15,007,790 ","$55,000,000 ","$11,201,214 ","$7,981,866 ",$0 ,"$55,986,600 ","$19,226,796 ",$0 ,"$16,551,086 ","$9,450,927 ",$0 ,"$6,759,088 ","$5,199,983 ",$0 ,"$5,213,403 ","$3,639,217 ",$0 ,"$1,434,509 ",$0 
Ethiopia,$0 ,$0 ,$0 ,$0 ,"$570,151 ",$0 ,$0 ,"$343,535 ",$0 ,$0 ,"$1,637,080 ","$33,000 ",$0 ,"$3,948,678 ","$4,333,000 ",$0 ,"$6,675,273 ","$2,867,000 ",$0 ,"$8,501,301 ","$1,570,000 ",$0 ,"$28,402,900 ","$4,562,000 ",$0 ,"$7,151,663 ","$4,035,000 ",$0 ,"$15,854,354 ","$2,175,620 ",$0 ,"$1,093,585 ","$946,627 ",$0 ,"$2,313,743 ","$585,603 ",$0 ,"$28,781,726 ","$1,935,887 ",$0 ,"$820,511 ","$250,832 ",$0 ,"$6,954,857 ","$5,760,335 ",$0 ,"$6,882,341 ","$6,083,874 ",$0 ,"$2,175,270 ","$2,965,969 ",$0 ,"$1,630,837 ","$2,256,137 ",$0 ,"$673,003 ","$519,481 ",$0 ,$600 ,$0 
Europe Regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$294,246 ",$0 ,$0 ,"$518,411 ",$0 ,$0 ,"$1,772,000 ",$0 ,$0 ,"$60,006,400 ",$0 ,,,,,,
Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$35,000 ",$0 ,,,,,,,$0 ,"$1,960 ",$0 ,$0 ,"$22,060 ",$0 ,,,,,,,,,,,,,,,,,,
Faroe Islands,,,,,,,$0 ,"$3,217 ",$0 ,,,,,,,,,,,,,,,,,,,$0 ,"$7,501 ",$0 ,$0 ,"$338,085 ",$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,$0 ,"$6,000 ",$0 ,$0 ,"$601,009 ",$0 ,$0 ,"$581,918 ","$72,000 ",$0 ,$0 ,"$93,000 ",$0 ,$0 ,"$298,000 ",$0 ,$0 ,"$230,000 ",$0 ,$0 ,"$1,000 ",,,,,,,$0 ,$0 ,"$1,000 ",,,,,,,$0 ,"$494,000 ","$2,000 ",$0 ,$0 ,"$5,000 ",$0 ,$0 ,"$5,000 ",,,,,,
Finland,$0 ,"$148,502,517 ",$0 ,$0 ,"$172,459,316 ","$146,432,000 ",$0 ,"$156,781,434 ","$68,054,000 ",$0 ,"$59,866,480 ","$39,869,000 ",$0 ,"$181,076,009 ","$45,677,000 ",$0 ,"$76,320,789 ","$37,872,000 ",$0 ,"$107,226,564 ","$73,921,000 ",$0 ,"$386,237,080 ","$27,623,000 ","$841,000,000 ","$155,019,288 ","$110,677,000 ",$0 ,"$654,913,776 ","$95,356,763 ","$100,000,000 ","$299,062,429 ","$140,730,864 ","$585,000,000 ","$490,412,439 ","$144,661,231 ","$132,000,000 ","$532,604,397 ","$105,405,669 ","$170,000,000 ","$223,404,760 ","$121,954,516 ",$0 ,"$318,081,730 ","$64,478,179 ","$150,000,000 ","$66,737,599 ","$160,054,860 ","$156,000,000 ","$188,354,819 ","$85,621,534 ",$0 ,"$28,544,144 ","$103,698,781 ","$804,700,000 ",$0 ,"$3,509,681 ",$0 ,"$35,037,984 ",$0 
France,$0 ,"$3,175,056,987 ",$0 ,$0 ,"$3,224,375,314 ","$141,935,122 ",$0 ,"$2,051,367,982 ","$206,085,000 ",$0 ,"$1,442,444,737 ","$275,727,000 ",$0 ,"$1,236,909,723 ","$98,674,000 ",$0 ,"$617,893,574 ","$68,801,000 ",$0 ,"$733,155,057 ","$42,135,000 ",$0 ,"$1,117,220,954 ","$45,033,000 ","$400,000,000 ","$1,449,359,679 ","$265,780,000 ",$0 ,"$1,964,242,064 ","$151,745,397 ","$69,000,000 ","$1,766,583,374 ","$208,228,128 ","$180,000,000 ","$1,205,465,936 ","$206,612,780 ",$0 ,"$1,589,038,618 ","$195,150,670 ","$1,500,000,000 ","$631,025,011 ","$219,694,112 ",$0 ,"$336,496,579 ","$227,355,646 ","$784,339,220 ","$316,359,827 ","$390,441,843 ","$222,071,060 ","$1,551,876,770 ","$167,491,658 ",$0 ,"$173,380,666 ","$261,775,269 ",$0 ,"$373,880 ","$54,745,465 ",$0 ,"$263,694,398 ",$0 
French Guiana,$0 ,"$109,531,764 ",$0 ,$0 ,"$556,697,097 ",$0 ,$0 ,"$1,627,753 ",$0 ,$0 ,"$166,247,310 ",$0 ,,,,$0 ,"$177,374,066 ",$0 ,$0 ,"$420,888 ",$0 ,,,,$0 ,"$147,840 ","$265,806,000 ",$0 ,"$1,439,581 ","$132,267 ",$0 ,"$487,128 ","$284,384 ",$0 ,"$2,053,197 ","$1,048,484 ",$0 ,"$6,221,765 ","$137,945,079 ",$0 ,"$5,181 ","$194,000,000 ",$0 ,"$7,285,068 ","$2,250,000 ",,,,$0 ,$600 ,$0 ,$0 ,"$10,277,733 ",$0 ,,,,$0 ,"$6,087,978 ",$0 
French Polynesia,,,,,,,$0 ,"$1,191 ",$0 ,$0 ,"$5,967 ",$0 ,$0 ,"$10,307 ",$0 ,$0 ,"$14,996 ",$0 ,$0 ,"$11,408 ",$0 ,$0 ,"$16,689 ",$0 ,$0 ,"$14,242 ","$43,000 ",$0 ,"$9,868 ","$9,207 ",$0 ,"$20,978 ","$9,746 ",$0 ,"$289,255 ","$267,092 ",$0 ,"$79,248 ","$16,478 ",$0 ,"$89,153 ","$55,000 ",,,,,,,,,,,,,,,,$0 ,"$58,341 ",$0 
Gabon,$0 ,"$3,548,007 ",$0 ,$0 ,"$7,240,430 ",$0 ,$0 ,"$2,006,067 ",$0 ,$0 ,$16 ,$0 ,$0 ,"$50,000 ",$0 ,$0 ,"$36,877 ",$0 ,$0 ,"$7,033,170 ",$0 ,$0 ,"$9,184 ","$56,000 ",$0 ,"$3,216,000 ","$16,000 ",$0 ,"$3,099,906 ","$14,448 ",$0 ,"$1,371,901 ","$3,000 ",$0 ,"$395,100 ",$0 ,$0 ,"$2,059,000 ","$89,283 ",$0 ,"$46,620,369 ","$282,201 ",$0 ,"$456,500 ","$941,000 ",$0 ,"$3,000,000 ","$1,081,550 ",$0 ,"$410,106 ","$3,494,000 ",$0 ,$0 ,"$4,093,000 ",,,,$0 ,"$200,000 ",$0 
Gambia,,,,,,,,,,,,,,,,$0 ,"$215,000 ","$9,000 ",$0 ,$0 ,"$1,000 ",$0 ,$0 ,"$106,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 ,"$34,000 ",,,,,,
